14:34:54,courseregistrationplatform-nginx-1,14.78%,74.3MiB / 15.62GiB
14:34:54,courseregistrationplatform-ai-server-1,0.16%,108MiB / 15.62GiB
14:34:54,courseregistrationplatform-db-1,2.57%,420.6MiB / 15.62GiB
14:34:54,courseregistrationplatform-rabbitmq-1,1.14%,153.5MiB / 15.62GiB
14:34:54,courseregistrationplatform-redis-1,5.84%,6.098MiB / 15.62GiB
14:34:54,courseregistrationplatform-grafana-1,0.04%,51.86MiB / 15.62GiB
14:34:54,courseregistrationplatform-prometheus-1,0.15%,39.44MiB / 15.62GiB
14:34:54,sugang-control-plane,12.03%,712.7MiB / 15.62GiB
14:34:54,sugang-worker,5.72%,563.4MiB / 15.62GiB
14:34:54,sugang-worker2,3.19%,1008MiB / 15.62GiB
14:34:54,biostream_api,5.38%,210.2MiB / 15.62GiB
14:34:54,biostream_mcp,0.00%,0B / 0B
14:34:54,biostream_qdrant,0.19%,149.4MiB / 15.62GiB
14:34:54,biostream_db,0.00%,36.36MiB / 15.62GiB
14:34:58,courseregistrationplatform-k6-run-09fad89f1bb0,34.62%,679.5MiB / 15.62GiB
14:34:58,courseregistrationplatform-backend_2-1,67.15%,83.84MiB / 15.62GiB
14:34:58,courseregistrationplatform-backend_1-1,64.81%,85.04MiB / 15.62GiB
14:34:58,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:58,courseregistrationplatform-worker_1-1,2.10%,29.37MiB / 15.62GiB
14:34:58,courseregistrationplatform-worker_2-1,2.46%,29.22MiB / 15.62GiB
14:34:58,courseregistrationplatform-nginx-1,20.67%,74.57MiB / 15.62GiB
14:34:58,courseregistrationplatform-ai-server-1,0.21%,108MiB / 15.62GiB
14:34:58,courseregistrationplatform-db-1,5.54%,420.6MiB / 15.62GiB
14:34:58,courseregistrationplatform-rabbitmq-1,2.21%,153.2MiB / 15.62GiB
14:34:58,courseregistrationplatform-redis-1,8.26%,6.602MiB / 15.62GiB
14:34:58,courseregistrationplatform-grafana-1,0.08%,51.86MiB / 15.62GiB
14:34:58,courseregistrationplatform-prometheus-1,0.08%,39.44MiB / 15.62GiB
14:34:58,sugang-control-plane,10.66%,713.2MiB / 15.62GiB
14:34:58,sugang-worker,3.63%,563.8MiB / 15.62GiB
14:34:58,sugang-worker2,4.12%,1008MiB / 15.62GiB
14:34:58,biostream_api,9.11%,210.2MiB / 15.62GiB
14:34:58,biostream_mcp,0.00%,0B / 0B
14:34:58,biostream_qdrant,0.13%,149.4MiB / 15.62GiB
14:34:58,biostream_db,0.00%,36.36MiB / 15.62GiB
14:35:03,courseregistrationplatform-k6-run-09fad89f1bb0,39.44%,680MiB / 15.62GiB
